image,ALB,BET,DOL,LAG,NoF,OTHER,SHARK,YFT
img_00103.jpg,0.37124856775937753,0.24952353123935433,0.4200681322643611,0.5284936413534412,0.19547349429085992,0.38946622608852544,0.5138853508631449,0.05815016828931152
img_00109.jpg,0.062343788675636835,0.7195885252447957,0.4039056687800584,0.9608904590694272,0.6510782694942543,0.46623125432247636,0.18976249816313495,0.34334793099959815
img_00119.jpg,0.39166313890360505,0.07648356280766488,0.04995059188436457,0.44465400460133053,0.9822270195091581,0.027544616944522038,0.2553280302965728,0.09564692822544218
img_00120.jpg,0.8990236383076132,0.7304132703820121,0.4607571824672759,0.8524464072219574,0.9530798247340218,0.2280651835580172,0.3620027952704159,0.3375822064368852
img_00125.jpg,0.10991798317854395,0.5299164048113695,0.19474340563083614,0.4470051830482411,0.17078283448374743,0.187069959477155,0.06466621133144923,0.6430166410350238
img_00128.jpg,0.7001663968167061,0.014102552379546385,0.12945660624703403,0.01600076412830609,0.7090540300685388,0.31583254852566855,0.08768750027319339,0.3755559777635249
img_00129.jpg,0.425125443782864,0.3713628379000178,0.5289394882825293,0.3171000871010098,0.6598145163718575,0.6017459963994622,0.6560159003675352,0.38674058179265414
img_00133.jpg,0.5285617351950038,0.18588507948134958,0.5029959557694984,0.9968089271820364,0.7840879331466207,0.4855018489265267,0.7035740812584145,0.313245489146884
img_00138.jpg,0.7954270099656756,0.4772710523716851,0.46157918357004013,0.8382808550491696,0.7941479164459039,0.7676244831448742,0.358035545198635,0.2815226023780869
img_00141.jpg,0.46951469674329205,0.7390924775740927,0.8948623060164312,0.13935544295534097,0.9159048603667042,0.8589087504936607,0.6236535058634692,0.41244177104428437
img_00152.jpg,0.6262601656106759,0.10723495445999653,0.7417792880356325,0.5947645483198241,0.025085801258567075,0.17491521652171116,0.9307311914395893,0.20391339655009966
img_00161.jpg,0.1216405048169108,0.1660966811057888,0.7592234291173285,0.9294468588472478,0.5964086602274166,0.4179907276704521,0.9358189365879862,0.026133738608300705
img_00164.jpg,0.022673371641515505,0.39761855124944945,0.08807669398400975,0.5542414792585326,0.9361362642784234,0.6693240571067672,0.44302044423210973,0.4547299655203768
img_00170.jpg,0.6499228425094777,0.2762300374107257,0.26771799936233953,0.802988350006146,0.5774810078398286,0.825972158211824,0.47577531900299985,0.8654136417725902
img_00171.jpg,0.6355171012136079,0.5548118144363008,0.9838283505629962,0.24175987721555092,0.19508780515159885,0.4263465248434867,0.8979026523297069,0.8905272296264333
img_00172.jpg,0.2793578062094636,0.33011990564285265,0.03789162339158236,0.9682673660090708,0.46509476768151026,0.4405143695524053,0.5164390309115134,0.36474710893629847
img_00175.jpg,0.7572905516486437,0.3345766481314455,0.7115382478438552,0.6718455769255964,0.25743205456037666,0.5617168453504952,0.705066419157162,0.08608822589895415
img_00180.jpg,0.5276567289794623,0.6122853047493542,0.7596802730389222,0.9633099435434664,0.06397158225671318,0.11071520149407466,0.8718935910511567,0.3753345710330872
img_00196.jpg,0.8315073268771614,0.5472599866988365,0.20001951144476549,0.24420562741071583,0.1087201151322239,0.8487128142301245,0.8164584847592753,0.3790150751987824
img_00212.jpg,0.5897467338630799,0.14108970022078104,0.26307816851371746,0.9614274335901813,0.4544603105200714,0.21357700939829505,0.03967958192472809,0.9644361239078197
img_00223.jpg,0.66745238406286,0.19573984801114475,0.7027763307594042,0.5219621639731317,0.4496921026863402,0.38164927959587003,0.9186878715377194,0.13340825641821275
img_00230.jpg,0.17198960968931076,0.48762705553091656,0.5035784618833178,0.8293113353825495,0.6040212163783598,0.5744215985191083,0.8391922685707298,0.51018942843728
img_00232.jpg,0.4367065155857639,0.5729572009470926,0.6915802404104735,0.49841390884329684,0.45016729115420395,0.9057337513915719,0.35860743294197006,0.9257430829900721
img_00244.jpg,0.9788709699659094,0.4266315405804414,0.47105425825026637,0.43056379717825843,0.8810329617604192,0.9339942479648856,0.8920753752023085,0.47742589540242353
img_00272.jpg,0.9769943539542808,0.6987651959986848,0.6370272864457938,0.38871149178303555,0.6766639041631917,0.6601277480004514,0.45982299754271894,0.12722603972660484
img_00280.jpg,0.8039737334869521,0.015735955575956195,0.6832994666842581,0.5427227945192484,0.1756611752331596,0.4698838215982494,0.17572837240344885,0.19814033313093904
img_00282.jpg,0.517479608536295,0.3298178554262723,0.9392491341774625,0.7122661358069904,0.8726376985240947,0.49028541485856025,0.7410506822949232,0.5275901776640212
img_00285.jpg,0.8459276510595468,0.3251598267203675,0.18899625222487593,0.1842090930985948,0.6264011498614009,0.13874185175355425,0.26288294199948326,0.05450562264543135
img_00289.jpg,0.2564944196884522,0.5765668191675944,0.734923452486648,0.3202670218825293,0.49378896449804766,0.5361061115637064,0.045236727373455965,0.9752862724986766
img_00292.jpg,0.6943694381033483,0.6016952992332091,0.27998607512038765,0.4617803291464375,0.11463415686425127,0.48752791383333427,0.6180288282299485,0.2620013996477808
img_00302.jpg,0.8396477823444475,0.46317255547428415,0.05117364582150552,0.40968547714080605,0.4901448388937961,0.21127268502502505,0.2572247676509234,0.6618029590592889
img_00311.jpg,0.6499882591832304,0.779270149403225,0.3120317764061221,0.8623244205994058,0.35721847184230704,0.1421244966445644,0.8769112361519735,0.46849539722587774
img_00320.jpg,0.4066696211694427,0.8172516540715343,0.7832767722625947,0.45532536316003225,0.463280084386291,0.9862586412222475,0.13560127668035638,0.3696866780420366
img_00331.jpg,0.6416356734632234,0.8826766917531829,0.9906425927275042,0.4432331240197722,0.555089019036574,0.7171704192664713,0.46418060153240825,0.5645445301161953
img_00358.jpg,0.18820014015496267,0.792010484168587,0.8104915954269606,0.37459445559077376,0.38026660170087245,0.384646377428428,0.34351646008923387,0.7830700529223151
img_00374.jpg,0.5761537058408366,0.6464976245562225,0.9146949714449926,0.6588187297671584,0.7535674801058192,0.23498158051852358,0.41828239248706567,0.6381406532869317
img_00375.jpg,0.5271625376630868,0.8178119523638666,0.8415994394766869,0.10975985777964747,0.6614326903745394,0.6877010625009505,0.5644399314056483,0.47165092508625106
img_00376.jpg,0.4493756888145547,0.3951039323556246,0.4403495078285281,0.6481167136711998,0.3460689515271129,0.7191119946826066,0.8110526624174319,0.9189292172207816
img_00380.jpg,0.8422704922326969,0.04842029963601224,0.9367170422670357,0.3758878398869583,0.5999418502332613,0.3327747444685175,0.676266285468223,0.7582065260416134
img_00383.jpg,0.6972633087607628,0.6968385505431646,0.6560476976631711,0.9145834887155565,0.07149930713251673,0.490999205352708,0.4455458600243881,0.9192865136479456
img_00398.jpg,0.2148223589756597,0.3917870104417598,0.6218869115817321,0.4155179420587848,0.47199052970604116,0.47355854931126595,0.6529379570702405,0.7308098870286328
img_00407.jpg,0.8357089191349649,0.6980658245733755,0.5903129467908838,0.2550737281883132,0.4221235726630672,0.9652613398542684,0.8557443098943774,0.5728998932864394
img_00417.jpg,0.8936096689512267,0.9276856980878533,0.1135733036757306,0.7094500540019268,0.6572456182653296,0.022220337536246748,0.5995174611619838,0.4023841280296294
img_00432.jpg,0.6684649002482898,0.12315936943656658,0.5160697322803438,0.7282978079069494,0.5224724364129197,0.8005659464311978,0.5863823478181062,0.3181786866574702
img_00442.jpg,0.7905741736754519,0.5416601273127182,0.9794641081055714,0.30855761813874816,0.12061662229360104,0.15569297865647846,0.8295743420073759,0.4730116744880587
img_00446.jpg,0.4234811912025709,0.6279452024326998,0.49262547953202296,0.6949260026987006,0.3826676825539731,0.8882638707738384,0.4551424257125254,0.44986233597916825
img_00469.jpg,0.03731067745676986,0.3860210397639412,0.6563803988344452,0.9451312868434748,0.6393465341065369,0.20495018867946135,0.07886238294194625,0.31386436486224123
img_00473.jpg,0.12368008029762112,0.5028710241392315,0.6054084790521402,0.180759747941156,0.49897673635057405,0.9349693694985505,0.46716475058162765,0.5632087293370504
img_00483.jpg,0.788661000711441,0.8969159506540436,0.9689156766020128,0.3991037482427281,0.4209235952785664,0.9167272806846762,0.818817259244935,0.5596036627476958
img_00484.jpg,0.1940649523954806,0.08460412805966822,0.7023454280654187,0.516264911817795,0.45557525791718734,0.9680161939773768,0.6799087860413686,0.9117815899185956
img_00486.jpg,0.6712606182844661,0.5945351364696877,0.13084861393001002,0.8163643486503808,0.5756809622179749,0.703227729965922,0.8431331296204083,0.39390615200129064
img_00487.jpg,0.9785502832591164,0.42501715684064334,0.3234656362427084,0.804036522113655,0.01953985828573812,0.27176846088264006,0.7570997216581894,0.7199470971749408
img_00493.jpg,0.919194665212591,0.21403278075942211,0.8968233304038321,0.9904061620744724,0.7826363280484744,0.3227081144789461,0.904658169575055,0.96349054830954
img_00518.jpg,0.449926807608206,0.844405429717848,0.8995606146616649,0.3477289121256455,0.363148047622733,0.8194582615432728,0.9145320144224219,0.4514783502383548
img_00533.jpg,0.3618981464520583,0.08323365607749578,0.26996369815934673,0.30010760537550984,0.4900709538207959,0.34827946009163024,0.1768766497663845,0.34557720660240343
img_00538.jpg,0.8579255229299116,0.43104495001264254,0.5395523061811615,0.17535929014233365,0.4381976976810731,0.8923601507043291,0.8878700727401958,0.6646298545739975
img_00543.jpg,0.2582793677050541,0.1498491920527737,0.6609832234223282,0.5812148201556594,0.9898977900220097,0.20207829209935924,0.26427505457505573,0.22917245776544537
img_00550.jpg,0.5869228389120905,0.6270091652527037,0.6651128321510923,0.49806625319651154,0.27308234231145223,0.20715294832022424,0.9543188362546462,0.8599726639517653
img_00551.jpg,0.6073569860815455,0.31093658533886626,0.3198165626874264,0.8348642683963463,0.35322531102153787,0.09958805831247086,0.3732873031167716,0.3265400199790588
img_00564.jpg,0.6121775430454363,0.9718855623482127,0.08261939417935504,0.056447016426741325,0.4694483533095969,0.5376014828842264,0.27509516829017067,0.993833692864856
img_00575.jpg,0.2814114819852609,0.6426947255020197,0.08411186590082154,0.4129596494622819,0.8752894562225579,0.9575742569710143,0.9596889593383237,0.8456873174939175
img_00582.jpg,0.3054111732727852,0.6589816502732115,0.4627607119943491,0.4487817921945655,0.16291894853078814,0.6738711277698424,0.6133797876976427,0.19868093098306638
img_00584.jpg,0.1107249499974432,0.5433457903729347,0.6368414344895903,0.5125636328562962,0.006963614297448184,0.9688230291776898,0.37044779655565907,0.9218953939744692
img_00587.jpg,0.47844976627503677,0.9476464286506588,0.0805065572443513,0.6613214800399877,0.9974409901919137,0.879797408478968,0.08579866735962183,0.13071281557560277
img_00590.jpg,0.7483078388548462,0.07294205129025755,0.2554405546071882,0.3416349496038562,0.6067803037437232,0.17912488542829874,0.20888857819867201,0.5366020488928673
img_00591.jpg,0.2101608363738935,0.039563557411851136,0.6008905868491756,0.7196569017754542,0.4784788623895354,0.8488555221079481,0.04807539739931743,0.1896559553567152
img_00598.jpg,0.8376655310289218,0.8136421780922292,0.09710662104612022,0.8328902012614159,0.695914373768136,0.5715162909652143,0.008556387851055725,0.8489331358157
img_00599.jpg,0.4709259741844206,0.2114291660985973,0.2693015558899231,0.42093608552108686,0.8206719607817761,0.7629485935852423,0.03682949399273583,0.9188250556731835
img_00612.jpg,0.024518222253027577,0.1837179229338164,0.6652431934268586,0.8145445753812701,0.05848273693452932,0.776937054888928,0.5876407892537964,0.6060578644696291
img_00618.jpg,0.03154392178640464,0.44562999636379585,0.18025132861341497,0.6701704559416142,0.43625454669018193,0.8503621885731311,0.6411242705926816,0.5738068299757295
img_00620.jpg,0.44640985772053954,0.13004224710513146,0.04990677091060414,0.7414126187669448,0.37965345190231214,0.6030286330286118,0.7003201753351478,0.11346833094094066
img_00642.jpg,0.9521963182541407,0.9179594262599944,0.15004647473002874,0.6783936731898473,0.43929393241950565,0.7754689067775655,0.5524092885457268,0.6921795682060515
img_00646.jpg,0.7030000966373678,0.6377242506578149,0.24071773263769425,0.07485255603582397,0.8697132752591534,0.6065729795689321,0.9165468102679598,0.45193580021093127
img_00648.jpg,0.5088247227756736,0.750246431734578,0.5474638091610415,0.4927265728845449,0.7697747552967037,0.6001966478236184,0.32576285211770395,0.8927047461898818
img_00650.jpg,0.26571092295767895,0.8395329729675146,0.7732367700149748,0.6781912603931723,0.06482373885750237,0.9029468726866045,0.3575285493774667,0.4348201072528778
img_00654.jpg,0.5865712883366762,0.5225931850874975,0.8299279550130679,0.8268909203754682,0.8540929226076945,0.174522217584832,0.88384186995635,0.19696109484114455
img_00664.jpg,0.5448184390484127,0.47225611477641005,0.5184388510609063,0.7175158698055224,0.7880182494793216,0.050339408379204253,0.514871071543789,0.9710701281729962
img_00667.jpg,0.32854405487238336,0.47622962223569676,0.03746258513525225,0.5287955730252121,0.5990400076707405,0.8769450750770198,0.16831565260687587,0.3531251805647655
img_00676.jpg,0.45327465619820195,0.5109349460600101,0.7552241825013601,0.7342296065277693,0.13758877228490485,0.012312999303136674,0.8396078803577708,0.9390265649275404
img_00697.jpg,0.23815519015213737,0.3290767101186598,0.2070903867645162,0.2636892005834329,0.035539039040325515,0.41157979885416085,0.5405270024216081,0.0045969097383121715
img_00708.jpg,0.7781282064110859,0.34017580023633875,0.8521914855620893,0.5224513743642608,0.695718000188045,0.686320087408123,0.8135301785761015,0.6306144949632408
img_00716.jpg,0.7302099214132018,0.43254885926722586,0.36829752513399905,0.46789565662325083,0.7799021895138372,0.7287916835392783,0.146132865561578,0.8110350896562326
img_00717.jpg,0.19931587755018,0.3012053154957961,0.034751732744178754,0.4558002434790793,0.6582120325219759,0.5474901624178657,0.10187669142747857,0.9916716337928209
img_00718.jpg,0.09445466711203043,0.14216373516014857,0.5642530090924293,0.4099785556648248,0.43249342962747506,0.9832934148349008,0.9674086496437245,0.06687987033128551
img_00723.jpg,0.44358229083323475,0.043339644523678666,0.9542661368638384,0.436256179674823,0.2594300167037289,0.49723170031335195,0.08508355506732812,0.45810722585536123
img_00724.jpg,0.8816932310038277,0.3814846301909398,0.648895842567583,0.9125675085353773,0.33732620369884103,0.4182112112358838,0.7615378960536484,0.06396639202229026
img_00726.jpg,0.9050076093375062,0.15540131319341888,0.21236876751767886,0.19484736577804185,0.3576420911770164,0.7177496603999419,0.0437712203433549,0.911139842465188
img_00729.jpg,0.2977940315810014,0.43490349272298434,0.8414066702657601,0.16500639056697686,0.548974882938327,0.8409437048502489,0.25995810098275196,0.10118699156449262
img_00730.jpg,0.7164269143067116,0.05696099884021988,0.03702613543300881,0.5315847252558823,0.9618332048816448,0.43755934370446226,0.12229558804944796,0.7982912607818134
img_00757.jpg,0.8005525704579143,0.36447935140698107,0.690694318972366,0.3000107696657901,0.9889622832382132,0.452131665551915,0.9141269546472833,0.28569807954958604
img_00760.jpg,0.9913576599187592,0.6259176878676147,0.44899676742803496,0.1276758744554355,0.2420915990894109,0.17175517279846786,0.7666722183466222,0.8962872201031274
img_00763.jpg,0.49995007993854945,0.8484362215344581,0.37086789961914846,0.10833325239786151,0.8772062175064325,0.47014070281272524,0.15321870150632222,0.0028629224648372142
img_00764.jpg,0.07984287808431278,0.9740330631106534,0.2426659585443227,0.15774299521228607,0.9911232375982421,0.04915234007169056,0.12903895971268597,0.3001546803917523
img_00765.jpg,0.7517428906558443,0.2088194133146738,0.46978928419351673,0.3814696153729926,0.9468878619520876,0.8217632432612686,0.22085614745685778,0.5405926809661605
img_00772.jpg,0.7622892418104041,0.7930632929731001,0.1509302280118825,0.4766162869294246,0.2258343756655945,0.3141445166090461,0.891694897819958,0.43408480755250733
img_00773.jpg,0.8137210831698435,0.2197344557072488,0.5472471931972304,0.05166024860041596,0.032506603095292186,0.31755954619046334,0.1985571986860164,0.8916107389427274
img_00777.jpg,0.6123456134556883,0.8440607636679629,0.9124887037899273,0.32679256436112636,0.4442510627866253,0.5244817873592817,0.5753868194576014,0.7806108295890065
img_00780.jpg,0.6695439253335042,0.8886519298238559,0.7418959161373698,0.716965043998658,0.5602296229444645,0.5762629859990568,0.4838524889362994,0.11969368202685438
img_00798.jpg,0.365501617786392,0.20589262727498014,0.17796258216720418,0.7571461714760853,0.7585719473508853,0.6330550886783306,0.16000201735042285,0.0849670179680101
img_00808.jpg,0.9374571924171586,0.06913089151105867,0.038828015147381545,0.3740552113673348,0.9550038514832166,0.6603004474566938,0.9085651851888256,0.8304398603105655
img_00816.jpg,0.6788577444296139,0.09937774104169939,0.5828919063206812,0.7524598169785373,0.6660483947997863,0.9040428974716058,0.8181185347605958,0.9665076949757625
img_00828.jpg,0.20361037807552484,0.3087258161512495,0.6347360326191495,0.7823783538394528,0.940689105598822,0.19514365809202883,0.7088149926307654,0.9458189324287213
img_00833.jpg,0.9892266994525543,0.5150832125098352,0.7568444166712621,0.36620543973111475,0.5722608794687426,0.6396646871302015,0.7314403361611751,0.17709419036043772
img_00837.jpg,0.9687521354177567,0.993128522665414,0.9078532709289916,0.20222632731303802,0.9643142056702863,0.034165529181744314,0.9023465099818777,0.46802838845675043
img_00855.jpg,0.013397005096881798,0.23513268842605228,0.7317717213373318,0.8400315968594279,0.2818777283337869,0.7227187313897873,0.18455393392060604,0.31201813492766484
img_00857.jpg,0.2876017603748138,0.6973639260028659,0.3642694348159956,0.8153750175232974,0.12264704405426807,0.011663793752862528,0.21292592655279008,0.6788273485882524
img_00858.jpg,0.4907992761066735,0.1642173409988662,0.8887033481117196,0.33770637666203396,0.8040147732108938,0.5082861706983611,0.45374220263629184,0.2817803990261295
img_00865.jpg,0.9641814602446461,0.2553613666555894,0.8059955063779606,0.4537964510570691,0.6500543433998668,0.005254075035875716,0.7026099457376315,0.4850054882344307
img_00876.jpg,0.019224209788546553,0.31737144755500746,0.5321485033988111,0.6463889769249815,0.8277596583948228,0.9131004650847201,0.690668600203237,0.7427496750128851
img_00889.jpg,0.05026381393951973,0.14461852748843684,0.642515182048032,0.8747510307499222,0.41090157500878655,0.07394264438764486,0.5527408350560113,0.15336723969637844
img_00894.jpg,0.6292831563747059,0.9927187423426438,0.33494297684658003,0.4904693932775397,0.5463968494169611,0.6915729121071766,0.14458129488301974,0.6901710764133786
img_00902.jpg,0.9512077612603161,0.3902788810880108,0.5097578413205863,0.15569485940934424,0.26929940911316996,0.7630353191054555,0.6305473808774669,0.25425345305447
img_00914.jpg,0.05013869087485634,0.09981218168454875,0.8948396245352986,0.06993529717479197,0.546702731282948,0.7035268024300178,0.3850333401829935,0.6403068272057948
img_00921.jpg,0.04555413653776885,0.6783087485893415,0.38534038472844234,0.6363949224651831,0.24380574931372434,0.2919080466184544,0.18846077803307926,0.9476473960551459
img_00927.jpg,0.3779100386562314,0.7386441945447932,0.12689023331858695,0.8400264400156717,0.7303910845998195,0.1655223605970393,0.6674738966294386,0.5974929532328845
img_00943.jpg,0.6416162546049256,0.5588926339643282,0.1302172522930588,0.9323955661371129,0.9311319523355638,0.27080551609650205,0.37031550301805805,0.3289570023341183
img_00948.jpg,0.623074799604903,0.9393983345376522,0.5001451058677734,0.03644022452319107,0.9697129976627821,0.669953075025356,0.11856104396270195,0.9996347120307266
img_00950.jpg,0.047417190067539416,0.8107673140585172,0.2853119010686702,0.6646028955156283,0.5514991715238897,0.9798750131344293,0.7781353607331555,0.009088197838253542
img_00959.jpg,0.7734611205909194,0.017851108197862953,0.6266734955143378,0.2615856652144063,0.512249284077948,0.23522199468916416,0.46816098290584307,0.34246870621491965
img_00962.jpg,0.8775403535857154,0.5649507875310144,0.8304183829907663,0.4452112499001898,0.05624118988477278,0.6322550293147435,0.9120986619743504,0.37062401072310946
img_00964.jpg,0.07913137406515403,0.6502592652890585,0.5941791390127457,0.04823654966436475,0.8079427095869856,0.2932246698005698,0.5487154190752036,0.1747000871968747
img_00966.jpg,0.3968448839124298,0.02624158201684379,0.6867823318414612,0.6015882249907624,0.00036530446821159135,0.17535329504599517,0.4594623323015711,0.12518133293631506
img_00974.jpg,0.7404946422554503,0.9591745764117151,0.45774262670800914,0.8944017334345377,0.6639983029211102,0.1412329574577983,0.13458696229099187,0.14312452901938522
img_00979.jpg,0.14084886690839193,0.18679166117393897,0.3685007876812415,0.912718075437646,0.243850294157131,0.035168556304152054,0.5990912499505037,0.6535546413108798
img_00982.jpg,0.3234031056266822,0.45475229687654106,0.2651726970590067,0.4289613207767866,0.6018224923207742,0.7953101809447222,0.95121811860187,0.05400744814629055
img_00985.jpg,0.7479580098784636,0.8453399347617769,0.19189157078065455,0.8269708124373735,0.40110843805615193,0.24745662586148565,0.1776155607372567,0.2497327124665074
img_00999.jpg,0.36341706311490385,0.7068479718763245,0.0012882286176264524,0.8510087930149354,0.49881032919194335,0.8320802505390806,0.28673966056297995,0.3714312725436023
img_01022.jpg,0.7434875360201766,0.5796446271710025,0.6132017452889865,0.3066780374007435,0.19876350664579934,0.8586525715245289,0.23212333902249715,0.8791305071031017
img_01031.jpg,0.7749938765364464,0.11508760455175138,0.10566270108026099,0.7605458483593128,0.6518314423559766,0.2524872038973357,0.3598451276735233,0.2294902583489623
img_01035.jpg,0.7661928678237505,0.9867517460840094,0.07872413033374936,0.6288181201149878,0.6781292655788678,0.00044805214889609424,0.013420305855428527,0.3543094858786582
img_01043.jpg,0.562841586902333,0.07312983224274483,0.3279652090095364,0.1268927533207057,0.08658316973073776,0.036073152453056534,0.758403761289899,0.2883802427484333
img_01058.jpg,0.7899061379208524,0.11550144337489576,0.49476384858610956,0.6821385167249391,0.15265904325996515,0.46074106082623034,0.6850572936770711,0.7415448453272865
img_01059.jpg,0.1108057149432824,0.4421329512609323,0.5590577442170303,0.13251701219663248,0.9385782130564555,0.860095703269527,0.09537567489812859,0.5671035932268691
img_01090.jpg,0.41539091402490846,0.4780309173435603,0.6235661348823173,0.3544961196117039,0.06136574391917049,0.6967681685758959,0.74204142040869,0.48173256951055665
img_01102.jpg,0.2748036847197477,0.13158665405114145,0.5668099835447054,0.8975473179610528,0.4742931741955264,0.13924036186054034,0.9559726328076805,0.11453754035513775
img_01103.jpg,0.7171921679810729,0.9205514212247755,0.23356703491570951,0.3915878289605046,0.06672122244208367,0.9642068155875049,0.8365542855823376,0.3794088815191702
img_01116.jpg,0.930533414059105,0.7125655170845064,0.5048546002252629,0.8968264226871159,0.3032374050476849,0.2942015181313442,0.6362242987221806,0.1918033546950284
img_01134.jpg,0.6890515452970547,0.06831969546235817,0.6916232359789148,0.624957793985655,0.5118621830315206,0.5171863603759976,0.11304391070280151,0.6962562626766344
img_01142.jpg,0.7498169546822206,0.6746473420803192,0.7532807898697327,0.22360429883097832,0.45748572610708416,0.5721175038680871,0.6437176598483316,0.5850312745396017
img_01168.jpg,0.08686001866683168,0.5420187040088903,0.1219689612744953,0.17103810962649324,0.2883202350636841,0.9466153392555978,0.34371803748263663,0.16786509211249212
img_01171.jpg,0.8632204252115528,0.986692363437805,0.008271495222530234,0.8938878396877965,0.21950403883977476,0.33194082248957957,0.27957102704100834,0.9623603318961478
img_01177.jpg,0.7086835030470892,0.35838867171635935,0.45913797245574406,0.31656510089517365,0.7172538219703561,0.9639806338658552,0.527484386722855,0.7098476383221407
img_01179.jpg,0.06405523374151356,0.2754395126500483,0.7847502757309311,0.7207665505425523,0.9741423397719371,0.21145301747037692,0.05240287790248821,0.38250570227159797
img_01188.jpg,0.9944226616098273,0.5437830816160838,0.5840678308737068,0.14629068755787356,0.0569100176616848,0.4541045827987862,0.053019341895923944,0.4785721300682103
img_01198.jpg,0.1598437594432428,0.03594766302324459,0.7598691537891022,0.6199327980246396,0.4087669026829086,0.5204078717197185,0.998058345164014,0.7421681697339144
img_01204.jpg,0.3718369511936591,0.2906650591279759,0.7768680007435613,0.5255788928974988,0.32522579606123514,0.35401464673919936,0.2564021071995334,0.4395871412381446
img_01208.jpg,0.20401662387863173,0.7633010498689902,0.9297005772559847,0.19392818510515464,0.221085788475757,0.7040618742159601,0.37325739207299236,0.15664579367668596
img_01211.jpg,0.007853374165446403,0.02349697497681502,0.8222416183733822,0.7163244670201219,0.8733128654999659,0.08010362070510912,0.6389395157324492,0.6300588757423996
img_01213.jpg,0.5367309703282649,0.601733860818818,0.8943546745464735,0.2785384515990569,0.5732157130693584,0.843661432215525,0.8923458495296078,0.5923605708615217
img_01222.jpg,0.07785023837512817,0.4713572216767429,0.9144805524878378,0.11174046977198437,0.6713366137988003,0.6594249031472416,0.5087579103922272,0.8526510651255309
img_01224.jpg,0.6197463937808193,0.3292909055545844,0.7228186423167503,0.8713698597026899,0.7994436420149371,0.20723593534586293,0.14663983111362144,0.7324675338891212
img_01237.jpg,0.9805676934489137,0.787576693810723,0.3820784169400814,0.19705185554703208,0.9337589234366377,0.1908244901093341,0.8772446721544329,0.2919356958436996
img_01249.jpg,0.521316407289917,0.7904641565602548,0.27981616166562884,0.41361802641600076,0.9206564585814574,0.1348439066981283,0.5391026474610306,0.2729471563360484
img_01253.jpg,0.4715843733025705,0.17681284297775202,0.38555850486290344,0.258372435744047,0.019218667450660698,0.05548270467755112,0.4737024832383647,0.7587357689308954
img_01286.jpg,0.8368530278839134,0.8669083978657637,0.8497329761807565,0.6240718893227529,0.24924615033161623,0.658079902165765,0.9719641665592189,0.3719929684114939
img_01289.jpg,0.21003794897646688,0.3254683607843565,0.691918914671846,0.7100260537521907,0.8185928523450883,0.5011573370629765,0.691526675774211,0.8787379167217696
img_01325.jpg,0.22035320993037366,0.6650902178376228,0.7608415272681689,0.15038165613593746,0.4393360682848545,0.9881413356360169,0.31567787884556797,0.8183266125882004
img_01328.jpg,0.7265161394707226,0.9220001336406589,0.8797725563622218,0.021152578434397662,0.23771147289682604,0.5771856859269111,0.16329055432419814,0.15649606760405144
img_01366.jpg,0.37048227967108005,0.4803692440990279,0.22060920072726498,0.4219222385733753,0.4316165203805321,0.8671924553403335,0.32650121836445156,0.7013220367849153
img_01371.jpg,0.7221277629141901,0.9885190236508463,0.653928139803251,0.666043493016444,0.8990850772361901,0.3777217394604434,0.23868392905750324,0.7227841197617785
img_01373.jpg,0.6187729461380845,0.8200447736546637,0.016726861242654323,0.5139243101505493,0.39985724324817096,0.7118696830931234,0.5846287908451416,0.2580371745323873
